,state,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bathrooms_text,bedrooms,beds,has_availability,availability_365,number_of_reviews,review_scores_rating,review_scores_checkin,review_scores_communication,review_scores_location,instant_bookable,reviews_per_month,essentials,other_amenities,annual_revenue,host_experience,match_group,match_group_size,weights
10583,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,7432.08,0,2.0,2.0,1.0
10585,0,2,1,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,572.16,0,796.0,2.0,1.0769230769230769
10588,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,43354.08,0,103.0,2.0,1.0
10591,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,2851.6800000000003,0,26.0,2.0,1.0
10593,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1487.88,0,745.0,2.0,1.0
10611,0,0,1,1,1,0,1,1,2,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,8345.039999999999,0,766.0,2.0,1.0
10616,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,33133.8,0,816.0,3.0,0.5384615384615384
10617,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1242.0,0,876.0,2.0,1.0769230769230769
10624,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,351.0,0,64.0,2.0,1.0769230769230769
10626,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,3034.9200000000005,0,477.0,2.0,1.0769230769230769
10639,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,16816.920000000002,0,489.0,2.0,1.0
10641,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,2130.0,0,71.0,13.0,1.0
10660,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,14497.68,0,19.0,2.0,1.0769230769230769
10670,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,19404.0,0,43.0,5.0,1.0
10677,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,4632.0,0,134.0,3.0,0.5384615384615384
10680,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,6912.0,0,184.0,7.0,0.4307692307692308
10684,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,7539.84,0,111.0,5.0,1.0
10688,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,10684.8,0,847.0,3.0,2.1538461538461537
10689,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,3084.48,0,162.0,3.0,0.5384615384615384
10696,1,2,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,475.2000000000001,0,940.0,2.0,1.0769230769230769
10701,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,549.84,0,48.0,2.0,1.0
10707,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,132268.56,0,81.0,6.0,0.2153846153846154
10713,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,4863.96,0,128.0,5.0,1.0
10716,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,5617.44,0,87.0,3.0,0.5384615384615384
10719,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,248.4,0,58.0,4.0,1.0
10726,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,60606.0,0,28.0,3.0,1.0
10742,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,6296.400000000001,0,132.0,2.0,1.0769230769230769
10751,1,0,1,0,1,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,826.2,0,604.0,2.0,1.0
10755,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,8568.720000000001,0,176.0,2.0,1.0
10756,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,3806.88,0,699.0,2.0,1.0769230769230769
10760,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,61913.4,0,715.0,6.0,1.0
10761,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,8952.599999999999,0,155.0,4.0,3.230769230769231
10762,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,2888.64,0,41.0,2.0,1.0
10766,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,5373.6,0,722.0,2.0,1.0769230769230769
10775,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,18110.4,0,143.0,2.0,1.0769230769230769
10778,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,6750.0,0,700.0,3.0,0.5384615384615384
10779,0,0,1,1,1,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,129.60000000000002,0,594.0,4.0,1.0
10781,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,4776.4800000000005,0,49.0,2.0,1.0
10791,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2886.84,0,473.0,2.0,1.0769230769230769
10801,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,6455.04,0,71.0,13.0,1.0
10802,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,84.0,0,96.0,3.0,0.5384615384615384
10804,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,2046.0,0,78.0,3.0,1.0
10805,0,0,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,8325.84,0,598.0,4.0,1.0
10807,0,0,1,0,0,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,6970.8,0,596.0,2.0,1.0769230769230769
10810,0,0,1,1,1,0,1,0,2,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,6471.839999999999,0,909.0,2.0,1.0
10812,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,17312.04,0,111.0,5.0,1.6153846153846154
10813,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,174.0,0,54.0,2.0,1.0769230769230769
10821,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,161176.19999999998,0,849.0,2.0,1.0
10829,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,35484.12,0,92.0,2.0,1.0
10831,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,5052.84,0,180.0,2.0,1.0
10833,0,0,1,1,1,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,4702.2,0,603.0,2.0,1.0
10849,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,47647.2,0,835.0,3.0,1.0
10851,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1896.0,0,707.0,2.0,1.0
10858,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,5376.0,0,72.0,13.0,0.32307692307692304
10861,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,27352.08,0,57.0,3.0,0.5384615384615384
10869,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,246.72,0,64.0,2.0,1.0
10876,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,175198.08,0,153.0,6.0,1.0
10879,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,3646.08,0,103.0,2.0,1.0769230769230769
10888,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,4619.16,0,833.0,2.0,1.0
10891,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,13336.2,0,116.0,4.0,0.3589743589743589
10895,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,931.2,0,744.0,2.0,1.0
10896,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,54392.4,0,557.0,2.0,1.0
10905,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,5400.0,0,480.0,2.0,1.0769230769230769
10913,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,6598.799999999999,0,102.0,3.0,1.0
10920,0,0,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,5076.0,0,598.0,4.0,1.0
10927,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,14492.16,0,862.0,5.0,1.0
10930,0,3,0,0,1,0,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,351.0,0,797.0,2.0,1.0
10946,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,2282.4,0,714.0,2.0,1.0769230769230769
10949,0,0,0,0,1,1,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,476.16,0,901.0,2.0,1.0
10953,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,11437.2,0,172.0,4.0,0.3589743589743589
10956,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,5524.08,0,80.0,4.0,0.3589743589743589
10957,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,3542.88,0,128.0,5.0,1.0
10960,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,2559.36,0,60.0,4.0,1.0
10961,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,2842.5600000000004,0,47.0,2.0,1.0769230769230769
10962,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,15158.88,0,168.0,7.0,0.4307692307692308
10965,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,123855.36,0,808.0,2.0,1.0
10966,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,16083.0,0,823.0,2.0,1.0
10967,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,56160.12,0,16.0,2.0,1.0
10973,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,33652.56,0,106.0,3.0,0.5384615384615384
10977,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,3504.4800000000005,0,751.0,2.0,1.0769230769230769
10978,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,6819.12,0,23.0,2.0,1.0769230769230769
10980,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,2620.56,0,475.0,2.0,1.0769230769230769
10983,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,47769.0,0,166.0,2.0,1.0769230769230769
11016,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,50274.600000000006,0,150.0,4.0,1.0
11018,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,54000.0,0,179.0,5.0,1.0
11019,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,305592.0,0,115.0,6.0,1.0769230769230769
11021,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,2175.12,0,39.0,2.0,1.0769230769230769
11029,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2016.0,0,3.0,2.0,1.0769230769230769
11031,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,938.4,0,727.0,3.0,1.0
11038,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,12499.2,0,168.0,7.0,0.4307692307692308
11040,0,3,0,0,0,0,1,1,2,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,180.0,0,797.0,2.0,1.0769230769230769
11045,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1586.8799999999997,0,105.0,5.0,1.0
11060,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,585977.04,0,755.0,2.0,1.0769230769230769
11066,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,20029.68,0,27.0,3.0,0.5384615384615384
11073,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,10433.28,0,124.0,3.0,0.5384615384615384
11075,0,0,0,0,1,1,1,1,2,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,92793.6,0,755.0,2.0,1.0
11076,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,810.0,0,474.0,2.0,1.0769230769230769
11080,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,6300.0,0,867.0,3.0,0.5384615384615384
11082,0,0,0,0,0,1,1,1,2,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,151.8,0,901.0,2.0,1.0769230769230769
11088,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,2160.0,0,706.0,2.0,1.0769230769230769
11090,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1728.0,0,483.0,7.0,0.8076923076923077
11093,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,10716.0,0,484.0,2.0,1.0
11094,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,5988.0,0,7.0,5.0,0.7179487179487178
11100,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,604.8,0,822.0,2.0,1.0769230769230769
11104,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,12306.84,0,170.0,6.0,1.0
11105,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,3612.959999999999,0,82.0,3.0,0.5384615384615384
11112,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,86930.28,0,150.0,4.0,0.3589743589743589
11113,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,20375.76,0,37.0,2.0,1.0769230769230769
11115,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,10936.32,0,862.0,5.0,4.3076923076923075
11120,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,4474.32,0,87.0,3.0,0.5384615384615384
11121,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,18064.800000000003,0,43.0,5.0,0.7179487179487178
11123,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,28009.8,0,184.0,7.0,0.4307692307692308
11127,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,33820.32,0,83.0,2.0,1.0769230769230769
11133,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,3600.0,0,727.0,3.0,2.1538461538461537
11134,0,0,1,1,1,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1699.4399999999998,0,592.0,2.0,1.0
11139,0,0,1,0,0,0,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1263.6,0,902.0,2.0,1.0769230769230769
11142,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,630.0,0,97.0,2.0,1.0769230769230769
11149,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,10335.6,0,173.0,2.0,1.0
11158,0,0,1,1,0,0,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1212.0,0,608.0,3.0,2.1538461538461537
11172,1,0,1,0,0,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,29248.68,0,602.0,3.0,0.5384615384615384
11185,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,21780.000000000004,0,42.0,3.0,1.0
11186,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,441.6,0,94.0,4.0,1.0
11190,1,0,1,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2533.32,0,604.0,2.0,1.0769230769230769
11191,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,63040.8,0,165.0,2.0,1.0769230769230769
11195,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1048.3200000000002,0,59.0,4.0,1.0
11206,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,3247.6800000000003,0,101.0,3.0,1.0
11210,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,76575.0,0,816.0,3.0,1.0
11222,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,7350.0,0,56.0,5.0,0.2692307692307692
11229,1,0,1,0,1,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,3981.6,0,602.0,3.0,1.0
11231,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,10752.0,0,168.0,7.0,0.4307692307692308
11232,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,49608.0,0,115.0,6.0,1.0
11237,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,34257.84,0,824.0,2.0,1.0
11241,0,0,1,0,1,0,1,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,2802.0,0,900.0,2.0,1.0
11250,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,4416.0,0,74.0,4.0,1.0
11253,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,11199.12,0,27.0,3.0,0.5384615384615384
11254,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,567.72,0,50.0,3.0,2.1538461538461537
11257,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,29312.64,0,167.0,4.0,1.0769230769230769
11262,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,10794.0,0,144.0,2.0,1.0769230769230769
11272,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,80457.48,0,161.0,3.0,0.5384615384615384
11278,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,3386.88,0,92.0,2.0,1.0769230769230769
11285,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,68227.68,0,152.0,4.0,0.3589743589743589
11289,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,13782.84,0,20.0,2.0,1.0769230769230769
11299,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,12491.04,0,18.0,4.0,0.3589743589743589
11300,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,34383.0,0,153.0,6.0,1.0769230769230769
11301,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,13104.0,0,182.0,5.0,0.2692307692307692
11318,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,36712.8,0,688.0,2.0,1.0769230769230769
11320,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,120000.36,0,17.0,2.0,1.0769230769230769
11334,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,2892.0,0,91.0,3.0,0.5384615384615384
11338,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,514.8,0,868.0,2.0,1.0
11340,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,8902.8,0,75.0,2.0,1.0769230769230769
11341,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,20544.12,0,116.0,4.0,1.0
11343,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,364.8,0,942.0,3.0,0.5384615384615384
11355,0,3,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,3756.0,0,583.0,2.0,1.0
11358,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,6000.0,0,848.0,2.0,1.0769230769230769
11360,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,12537.0,0,57.0,3.0,0.5384615384615384
11368,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,8775.36,0,162.0,3.0,1.0
11369,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,4603.68,0,109.0,4.0,0.3589743589743589
11379,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,4749.0,0,708.0,2.0,1.0769230769230769
11381,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,75247.68000000001,0,751.0,2.0,1.0
11386,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,15716.64,0,168.0,7.0,1.0
11398,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,2400.0,0,7.0,5.0,1.0
11410,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,9948.12,0,69.0,4.0,1.0
11422,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,4710.0,0,85.0,4.0,1.0
11424,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,4979.52,0,149.0,2.0,1.0769230769230769
11426,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,14237.16,0,9.0,4.0,1.0769230769230769
11429,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,7840.800000000001,0,120.0,4.0,1.0
11431,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,131789.52,0,153.0,6.0,1.0769230769230769
11435,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,12383.88,0,81.0,6.0,1.0
11437,0,0,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,4793.040000000001,0,598.0,4.0,1.0
11439,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,57012.48,0,141.0,10.0,1.0
11440,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,26764.92,0,25.0,2.0,1.0769230769230769
11450,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,283372.92,0,106.0,3.0,0.5384615384615384
11457,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,21635.64,0,118.0,2.0,1.0
11458,0,2,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,12012.0,0,557.0,2.0,1.0769230769230769
11461,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,23544.48,0,158.0,5.0,1.0
11488,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,102618.0,0,10.0,2.0,1.0769230769230769
11491,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,4320.0,0,71.0,13.0,0.923076923076923
11495,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,10740.0,0,144.0,2.0,1.0
11503,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,4891.68,0,145.0,3.0,0.5384615384615384
11512,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,7434.0,0,178.0,4.0,1.0
11518,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,304.20000000000005,0,727.0,3.0,1.0
11526,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,5166.0,0,69.0,4.0,1.0
11529,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,10728.0,0,99.0,3.0,1.0
11535,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,5040.0,0,802.0,2.0,1.0769230769230769
11536,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,29736.0,0,153.0,6.0,1.0769230769230769
11540,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,4702.56,0,834.0,4.0,1.0
11543,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,11088.96,0,723.0,2.0,1.0
11552,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,75576.12,0,709.0,2.0,1.0
11553,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,5442.72,0,161.0,3.0,1.0
